categoria,atributo,valor,fuente
Computadores,procesador_principal,Intel Xeon E5-2689 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2690,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2690 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2690 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2690 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2692 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2695 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2695 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2695 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2696 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2696 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2696 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2697 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2697 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2697 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2697A v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2697R v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2698 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2698 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2698B v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2698R v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2699 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2699 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2699A v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-2699C v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4603,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4607 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4610,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4610 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4610 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4617,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4620,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4620 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4620 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4627 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4627 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4627 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4628L v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4640,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4640 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4640 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4640 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4648 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4650,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4650 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4650 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4650 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4650L,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4655 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4655 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4657L v2,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4660 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4660 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4667 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4667 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4669 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E5-4669 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E5205,dict_edu
Computadores,procesador_principal,Intel Xeon E5240,dict_edu
Computadores,procesador_principal,Intel Xeon E5310,dict_edu
Computadores,procesador_principal,Intel Xeon E5320,dict_edu
Computadores,procesador_principal,Intel Xeon E5335,dict_edu
Computadores,procesador_principal,Intel Xeon E5345,dict_edu
Computadores,procesador_principal,Intel Xeon E5405,dict_edu
Computadores,procesador_principal,Intel Xeon E5410,dict_edu
Computadores,procesador_principal,Intel Xeon E5420,dict_edu
Computadores,procesador_principal,Intel Xeon E5430,dict_edu
Computadores,procesador_principal,Intel Xeon E5440,dict_edu
Computadores,procesador_principal,Intel Xeon E5450,dict_edu
Computadores,procesador_principal,Intel Xeon E5462,dict_edu
Computadores,procesador_principal,Intel Xeon E5472,dict_edu
Computadores,procesador_principal,Intel Xeon E5502,dict_edu
Computadores,procesador_principal,Intel Xeon E5503,dict_edu
Computadores,procesador_principal,Intel Xeon E5504,dict_edu
Computadores,procesador_principal,Intel Xeon E5506,dict_edu
Computadores,procesador_principal,Intel Xeon E5507,dict_edu
Computadores,procesador_principal,Intel Xeon E5520,dict_edu
Computadores,procesador_principal,Intel Xeon E5530,dict_edu
Computadores,procesador_principal,Intel Xeon E5540,dict_edu
Computadores,procesador_principal,Intel Xeon E5603,dict_edu
Computadores,procesador_principal,Intel Xeon E5606,dict_edu
Computadores,procesador_principal,Intel Xeon E5607,dict_edu
Computadores,procesador_principal,Intel Xeon E5620,dict_edu
Computadores,procesador_principal,Intel Xeon E5630,dict_edu
Computadores,procesador_principal,Intel Xeon E5640,dict_edu
Computadores,procesador_principal,Intel Xeon E5645,dict_edu
Computadores,procesador_principal,Intel Xeon E5649,dict_edu
Computadores,procesador_principal,Intel Xeon E7- 2830,dict_edu
Computadores,procesador_principal,Intel Xeon E7- 4807,dict_edu
Computadores,procesador_principal,Intel Xeon E7- 4860,dict_edu
Computadores,procesador_principal,Intel Xeon E7- 4870,dict_edu
Computadores,procesador_principal,Intel Xeon E7- 8837,dict_edu
Computadores,procesador_principal,Intel Xeon E7- 8870,dict_edu
Computadores,procesador_principal,Intel Xeon E7-4809 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E7-4820 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E7-4830,dict_edu
Computadores,procesador_principal,Intel Xeon E7-4830 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E7-4850,dict_edu
Computadores,procesador_principal,Intel Xeon E7-4870 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E7-4880 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E7-4890 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8857 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8860 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8867 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8870 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8880 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8880 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8880 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8890 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8890 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8891 v3,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8891 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8893 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8894 v4,dict_edu
Computadores,procesador_principal,Intel Xeon E7-8895 v2,dict_edu
Computadores,procesador_principal,Intel Xeon E7320,dict_edu
Computadores,procesador_principal,Intel Xeon E7330,dict_edu
Computadores,procesador_principal,Intel Xeon E7340,dict_edu
Computadores,procesador_principal,Intel Xeon E7450,dict_edu
Computadores,procesador_principal,Intel Xeon E7530,dict_edu
Computadores,procesador_principal,Intel Xeon E7540,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5115,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5117,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5118,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5120,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5120T,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5122,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5215,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5217,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5218,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5218N,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5218R,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5218T,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5220,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5220R,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5220S,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5222,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5315Y,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5317,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5318H,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5318N,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5318Y,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5320,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5320H,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5412U,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5415+,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5416S,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5418Y,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5420+,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5512U,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5515+,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 5520+,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6122,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6126,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6128,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6130,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6130H,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6130T,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6132,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6134,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6136,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6137,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6138,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6138T,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6139,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6140,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6142,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6143,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6144,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6146,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6148,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6149,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6150,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6152,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6154,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6208U,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6210U,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6212U,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6222V,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6226,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6226R,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6230,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6230R,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6234,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6238,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6238R,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6240,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6240R,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6242,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6242R,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6244,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6246,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6246R,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6248,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6248R,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6250,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6252,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6252N,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6253CL,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6254,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6256,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6258R,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6262,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6262V,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6266C,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6278C,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6312U,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6314U,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6326,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6330,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6330N,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6334,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6336Y,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6338,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6338N,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6342,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6346,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6348,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6348H,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6354,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6414U,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6416H,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6418H,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6421N,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6426Y,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6428N,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6430,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6434,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6438N,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6438Y+,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6442Y,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6444Y,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6448H,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6448Y,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6454S,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6526Y,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6530,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6534,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6538N,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6542Y,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6544Y,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6548N,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6548Y+,dict_edu
Computadores,procesador_principal,Intel Xeon Gold 6554S,dict_edu
Computadores,procesador_principal,Intel Xeon L3110,dict_edu
Computadores,procesador_principal,Intel Xeon L3360,dict_edu
Computadores,procesador_principal,Intel Xeon L3406,dict_edu
Computadores,procesador_principal,Intel Xeon L3426,dict_edu
Computadores,procesador_principal,Intel Xeon L5240,dict_edu
Computadores,procesador_principal,Intel Xeon L5310,dict_edu
Computadores,procesador_principal,Intel Xeon L5320,dict_edu
Computadores,procesador_principal,Intel Xeon L5335,dict_edu
Computadores,procesador_principal,Intel Xeon L5408,dict_edu
Computadores,procesador_principal,Intel Xeon L5410,dict_edu
Computadores,procesador_principal,Intel Xeon L5420,dict_edu
Computadores,procesador_principal,Intel Xeon L5430,dict_edu
Computadores,procesador_principal,Intel Xeon L5506,dict_edu
Computadores,procesador_principal,Intel Xeon L5520,dict_edu
Computadores,procesador_principal,Intel Xeon L5530,dict_edu
Computadores,procesador_principal,Intel Xeon L5609,dict_edu
Computadores,procesador_principal,Intel Xeon L5630,dict_edu
Computadores,procesador_principal,Intel Xeon L5638,dict_edu
Computadores,procesador_principal,Intel Xeon L5639,dict_edu
Computadores,procesador_principal,Intel Xeon L5640,dict_edu
Computadores,procesador_principal,Intel Xeon L7455,dict_edu
Computadores,procesador_principal,Intel Xeon Max 9480,dict_edu
Computadores,procesador_principal,Intel Xeon MV 3.20GHz,dict_edu
Computadores,procesador_principal,Intel Xeon Phi 7210,dict_edu
Computadores,procesador_principal,Intel Xeon Phi 7290,dict_edu
Computadores,procesador_principal,Intel Xeon Platinum 8124M,dict_edu
Computadores,procesador_principal,Intel Xeon Platinum 8151,dict_edu
Computadores,procesador_principal,Intel Xeon Platinum 8153,dict_edu
Computadores,procesador_principal,Intel Xeon Platinum 8156,dict_edu
Computadores,procesador_principal,Intel Xeon Platinum 8160,dict_edu
