categoria,atributo,valor,atributo_complementario,complemento
Computadores,procesador_principal,AMD Athlon II X4 600e,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 605e,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 605e,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 610e,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 610e,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 615e,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 615e,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 620,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 620,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 630,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 630,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 631 Quad-Core,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 631 Quad-Core,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 635,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 635,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 638 Quad-Core,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 638 Quad-Core,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 640,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 640,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 641 Quad-Core,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 641 Quad-Core,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 645,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 645,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 650,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 650,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 651 Quad-Core,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 651 Quad-Core,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 655,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon II X4 655,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon L110,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon L110,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon LE-1600,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon LE-1600,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon LE-1620,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon LE-1620,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon LE-1640,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon LE-1640,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon LE-1660,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon LE-1660,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon Neo MV-40,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon Neo MV-40,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon Neo X2 Dual Core 6850e,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon Neo X2 Dual Core 6850e,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon Neo X2 Dual Core L325,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon Neo X2 Dual Core L325,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon Neo X2 Dual Core L335,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon Neo X2 Dual Core L335,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon Silver 3050e,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon Silver 3050e,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon Silver 3050GE,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon Silver 3050GE,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon Silver 3050U,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon Silver 3050U,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon Silver 7120U,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon Silver 7120U,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon TF-20,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon TF-20,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon TF-36,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon TF-36,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon X2 215,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 215,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 240,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 240,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 240e,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 240e,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 250,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 250,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 255,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 255,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 280,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 280,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 Dual Core 3250e,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 Dual Core 3250e,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 Dual Core 6850e,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 Dual Core 6850e,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 Dual Core BE-2300,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 Dual Core BE-2300,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 Dual Core BE-2350,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 Dual Core BE-2350,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 Dual Core BE-2400,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 Dual Core BE-2400,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 Dual Core L310,nucleos_procesador,2
Computadores,procesador_principal,AMD Athlon X2 Dual Core L310,hilos_procesador,2
Computadores,procesador_principal,AMD Athlon X3 425,nucleos_procesador,3
Computadores,procesador_principal,AMD Athlon X3 425,hilos_procesador,3
Computadores,procesador_principal,AMD Athlon X3 435,nucleos_procesador,3
Computadores,procesador_principal,AMD Athlon X3 435,hilos_procesador,3
Computadores,procesador_principal,AMD Athlon X3 440,nucleos_procesador,3
Computadores,procesador_principal,AMD Athlon X3 440,hilos_procesador,3
Computadores,procesador_principal,AMD Athlon X3 445,nucleos_procesador,3
Computadores,procesador_principal,AMD Athlon X3 445,hilos_procesador,3
Computadores,procesador_principal,AMD Athlon X3 455,nucleos_procesador,3
Computadores,procesador_principal,AMD Athlon X3 455,hilos_procesador,3
Computadores,procesador_principal,AMD Athlon X4 530,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon X4 530,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon X4 620,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon X4 620,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon X4 640,nucleos_procesador,4
Computadores,procesador_principal,AMD Athlon X4 640,hilos_procesador,4
Computadores,procesador_principal,AMD Athlon XP 1500+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 1500+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 1600+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 1600+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 1700+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 1700+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 1800+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 1800+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 1900+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 1900+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2000+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2000+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2100+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2100+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2200+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2200+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2400+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2400+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2500+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2500+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2600+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2600+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2700+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2700+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2800+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2800+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2900+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 2900+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 3000+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 3000+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 3100+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 3100+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 3200+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP 3200+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP1600+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP1600+,hilos_procesador,1
Computadores,procesador_principal,AMD Athlon XP2400+,nucleos_procesador,1
Computadores,procesador_principal,AMD Athlon XP2400+,hilos_procesador,1
Computadores,procesador_principal,AMD C-30,nucleos_procesador,1
Computadores,procesador_principal,AMD C-30,hilos_procesador,1
Computadores,procesador_principal,AMD C-50,nucleos_procesador,2
Computadores,procesador_principal,AMD C-50,hilos_procesador,2
Computadores,procesador_principal,AMD C-60,nucleos_procesador,2
Computadores,procesador_principal,AMD C-60,hilos_procesador,2
Computadores,procesador_principal,AMD C-60 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD C-60 APU,hilos_procesador,2
Computadores,procesador_principal,AMD C-70 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD C-70 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E-240,nucleos_procesador,1
Computadores,procesador_principal,AMD E-240,hilos_procesador,1
Computadores,procesador_principal,AMD E-300 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E-300 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E-350,nucleos_procesador,2
Computadores,procesador_principal,AMD E-350,hilos_procesador,2
Computadores,procesador_principal,AMD E-350 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E-350 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E-350D APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E-350D APU,hilos_procesador,2
Computadores,procesador_principal,AMD E-450 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E-450 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E1 Micro-6200T APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E1 Micro-6200T APU,hilos_procesador,2
Computadores,procesador_principal,AMD E1-1200 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E1-1200 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E1-1500 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E1-1500 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E1-2100 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E1-2100 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E1-2200 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E1-2200 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E1-2500 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E1-2500 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E1-6010 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E1-6010 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E1-6015 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E1-6015 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E1-6050J APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E1-6050J APU,hilos_procesador,2
Computadores,procesador_principal,AMD E1-7010 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E1-7010 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E2-1800 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E2-1800 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E2-2000 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E2-2000 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E2-3000 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E2-3000 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E2-3000M APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E2-3000M APU,hilos_procesador,2
Computadores,procesador_principal,AMD E2-3200 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E2-3200 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E2-3800 APU,nucleos_procesador,4
Computadores,procesador_principal,AMD E2-3800 APU,hilos_procesador,4
Computadores,procesador_principal,AMD E2-6110 APU,nucleos_procesador,4
Computadores,procesador_principal,AMD E2-6110 APU,hilos_procesador,4
Computadores,procesador_principal,AMD E2-7015,nucleos_procesador,2
Computadores,procesador_principal,AMD E2-7015,hilos_procesador,2
Computadores,procesador_principal,AMD E2-7015 APU,nucleos_procesador,2
Computadores,procesador_principal,AMD E2-7015 APU,hilos_procesador,2
Computadores,procesador_principal,AMD E2-7110 APU,nucleos_procesador,4
Computadores,procesador_principal,AMD E2-7110 APU,hilos_procesador,4
Computadores,procesador_principal,AMD Embedded R-Series RX-421ND,nucleos_procesador,4
Computadores,procesador_principal,AMD Embedded R-Series RX-421ND,hilos_procesador,4
Computadores,procesador_principal,AMD EPYC 3101 4-Core,nucleos_procesador,4
Computadores,procesador_principal,AMD EPYC 3101 4-Core,hilos_procesador,4
Computadores,procesador_principal,AMD EPYC 3151,nucleos_procesador,4
Computadores,procesador_principal,AMD EPYC 3151,hilos_procesador,8
Computadores,procesador_principal,AMD EPYC 3201,nucleos_procesador,8
Computadores,procesador_principal,AMD EPYC 3201,hilos_procesador,8
Computadores,procesador_principal,AMD EPYC 3251,nucleos_procesador,8
Computadores,procesador_principal,AMD EPYC 3251,hilos_procesador,16
Computadores,procesador_principal,AMD EPYC 3451,nucleos_procesador,16
Computadores,procesador_principal,AMD EPYC 3451,hilos_procesador,32
Computadores,procesador_principal,AMD EPYC 4124P,nucleos_procesador,4
Computadores,procesador_principal,AMD EPYC 4124P,hilos_procesador,8
Computadores,procesador_principal,AMD EPYC 4244P,nucleos_procesador,6
Computadores,procesador_principal,AMD EPYC 4244P,hilos_procesador,12
Computadores,procesador_principal,AMD EPYC 4245P,nucleos_procesador,6
Computadores,procesador_principal,AMD EPYC 4245P,hilos_procesador,12
Computadores,procesador_principal,AMD EPYC 4344P,nucleos_procesador,8
Computadores,procesador_principal,AMD EPYC 4344P,hilos_procesador,16
Computadores,procesador_principal,AMD EPYC 4345P,nucleos_procesador,8
Computadores,procesador_principal,AMD EPYC 4345P,hilos_procesador,16
Computadores,procesador_principal,AMD EPYC 4364P,nucleos_procesador,8
Computadores,procesador_principal,AMD EPYC 4364P,hilos_procesador,16
Computadores,procesador_principal,AMD EPYC 4464P,nucleos_procesador,12
Computadores,procesador_principal,AMD EPYC 4464P,hilos_procesador,24
Computadores,procesador_principal,AMD EPYC 4484PX,nucleos_procesador,12
Computadores,procesador_principal,AMD EPYC 4484PX,hilos_procesador,24
Computadores,procesador_principal,AMD EPYC 4564P,nucleos_procesador,16
Computadores,procesador_principal,AMD EPYC 4564P,hilos_procesador,32
Computadores,procesador_principal,AMD EPYC 4565P,nucleos_procesador,16
